acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[mdps],gyro_y[mdps],gyro_z[mdps]
-5.106,13.815,1030.168,0.000,0.000,0.000
8.994,15.243,969.145,0.000,0.000,0.000
7.276,24.099,1017.989,0.000,0.000,0.000
10.891,24.436,962.353,0.000,0.000,0.000
2.655,17.493,1025.357,0.000,0.000,0.000
14.671,14.113,960.047,0.000,0.000,0.000
-24.690,16.289,1069.693,0.000,0.000,0.000
8.424,18.836,921.444,0.000,0.000,0.000
19.858,14.911,1115.369,0.000,0.000,0.000
-12.562,16.231,462.932,0.000,0.000,0.000
