acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[mdps],gyro_y[mdps],gyro_z[mdps]
-203.496,981.856,-219.112,-96390.0,-47180.0,-11760.0
-122.488,886.208,-239.12,-116340.0,-60760.0,-3640.0
146.4,868.152,-304.024,-139860.0,-9730.0,-11200.0
495.808,1041.88,-323.056,-127260.0,20230.0,-8400.0
406.504,1105.808,-296.704,-92190.0,280.0,20230.0
64.416,965.752,-222.528,-86450.0,-9870.0,36470.0
35.136,892.064,-250.344,-101640.0,-1470.0,28490.0
181.048,898.896,-181.536,-110390.0,3850.0,16590.0
341.112,904.752,-136.64,-117740.0,20230.0,5810.0
432.368,922.32,-198.616,-109130.0,32550.0,8400.0
199.592,870.592,-138.592,-105770.0,33250.0,18760.0
68.32,813.496,-114.192,-120680.0,13720.0,21630.0
332.328,852.048,-88.328,-125160.0,-43470.0,21770.0
670.024,858.88,-194.224,-107380.0,-92470.0,34020.0
583.16,761.28,-201.544,-97790.0,-93170.0,52150.0
403.576,740.296,-61.976,-97510.0,-56490.0,57050.0
280.112,751.52,99.552,-120120.0,-29120.0,44800.0
393.816,718.824,91.744,-147210.0,-19250.0,22610.0
730.536,730.048,76.128,-151130.0,-10990.0,7350.0
1066.28,875.472,-61.488,-115500.0,-27020.0,17850.0
724.68,753.96,35.136,-80570.0,-47600.0,36890.0
407.968,589.504,69.296,-90090.0,-16450.0,20580.0
368.44,497.76,3.416,-136290.0,36050.0,-15820.0
585.6,463.6,-67.344,-175910.0,71750.0,-43610.0
1061.888,679.296,-18.056,-164640.0,64610.0,-45010.0
1191.696,783.24,-53.192,-107030.0,11270.0,-7910.0
802.272,554.368,-36.112,-70840.0,-20650.0,20510.0
662.704,444.08,-79.056,-81340.0,-2450.0,8820.0
677.832,360.144,-112.24,-116690.0,34720.0,-14770.0
1020.408,508.984,-82.472,-127330.0,56000.0,-27090.0
1155.096,583.648,-69.296,-99120.0,35700.0,-16310.0
1070.184,541.192,-120.536,-64050.0,3010.0,3920.0
880.352,369.904,-134.688,-58100.0,-4270.0,11410.0
962.824,411.384,-139.568,-62720.0,24220.0,-3570.0
1190.72,527.04,-145.912,-49630.0,41860.0,-11620.0
1105.808,489.952,-118.096,-20440.0,33950.0,-9520.0
971.608,436.76,-119.072,-3990.0,26250.0,-8330.0
923.784,390.888,-155.184,-1470.0,19810.0,-6790.0
981.856,407.48,-207.4,2730.0,9940.0,-3780.0
1013.576,442.128,-206.424,16310.0,-2660.0,4900.0
940.864,419.192,-200.08,25830.0,-2590.0,8540.0
860.832,398.696,-162.016,24500.0,6090.0,8330.0
838.872,405.04,-124.928,18130.0,12950.0,4830.0
841.312,412.848,-109.8,10990.0,17290.0,-2380.0
902.8,422.608,-170.8,9520.0,10220.0,-3360.0
882.304,415.288,-197.64,11550.0,-210.0,2240.0
808.128,413.336,-142.984,8890.0,-2380.0,6300.0
760.792,395.28,-148.352,-4550.0,6300.0,6580.0
837.408,424.072,-162.992,-15960.0,16030.0,3850.0
852.536,429.928,-167.872,-21840.0,13300.0,13440.0
761.768,296.704,-220.576,-38360.0,11830.0,31850.0
556.32,251.808,-221.064,-70840.0,34580.0,52430.0
391.864,38.552,-295.728,-135590.0,57680.0,55020.0
498.736,-52.216,-370.392,-214760.0,55930.0,19670.0
752.008,-273.28,-295.24,-295820.0,24080.0,2170.0
812.52,-302.072,51.728,-348250.0,-40530.0,-29330.0
719.8,-485.072,408.456,-418600.0,-97580.0,-71890.0
962.824,-687.592,222.528,-473410.0,-118720.0,-74410.0
558.272,-1370.792,108.824,-510580.0,-123060.0,-49770.0
1259.528,-1156.072,-32.696,-521850.0,-26950.0,-92960.0
1870.992,-748.592,-388.448,-490280.0,24850.0,-131250.0
2448.296,-173.24,-498.248,-390250.0,13230.0,-120890.0
2496.12,195.688,-372.832,-252210.0,-15470.0,-54530.0
1207.8,-601.216,-291.824,-118650.0,-6090.0,28350.0
154.696,-1096.048,-313.784,-84840.0,13580.0,73010.0
372.344,-829.6,-84.424,-96950.0,38290.0,60130.0
656.848,-571.448,194.712,-92190.0,47670.0,35910.0
449.936,-651.48,395.28,-91490.0,38990.0,9870.0
489.464,-694.424,377.224,-86380.0,16310.0,-29540.0
503.616,-791.048,224.48,-73780.0,-9380.0,-50260.0
468.968,-878.4,-2.928,-65310.0,-21630.0,-48720.0
599.752,-861.32,-167.872,-55510.0,-16660.0,-34720.0
735.416,-833.504,-217.16,-31220.0,-4900.0,-21140.0
557.296,-869.128,-130.784,-5390.0,2100.0,-10080.0
395.28,-927.688,-85.888,3850.0,2380.0,-2520.0
593.408,-820.816,-141.032,11620.0,-840.0,-2380.0
725.656,-733.952,-143.96,34650.0,-1190.0,-2730.0
757.864,-719.8,-84.912,69300.0,-2660.0,-3920.0
935.008,-650.504,11.712,111580.0,2240.0,-11760.0
1003.328,-699.792,-9.76,160860.0,-4550.0,-10780.0
1023.824,-689.056,6.344,211680.0,-27020.0,4970.0
778.848,-875.96,-10.736,241080.0,-57680.0,37240.0
411.384,-1026.752,-34.648,239750.0,-46340.0,43190.0
557.784,-887.672,-54.168,216160.0,-6090.0,28840.0
980.88,-568.52,-58.072,223440.0,27580.0,5460.0
1124.352,-199.104,140.056,244650.0,31570.0,12810.0
379.664,-873.032,-64.416,234290.0,-13090.0,69370.0
312.808,-797.392,-82.472,187040.0,-19950.0,77210.0
731.512,-422.608,96.624,143990.0,3850.0,44310.0
1426.424,-21.96,72.712,160160.0,9450.0,5040.0
1417.64,28.304,-6.344,216370.0,-37100.0,20930.0
565.592,-630.496,-222.528,220710.0,-79030.0,71680.0
434.808,-535.824,-84.912,168280.0,-30240.0,62090.0
907.68,-137.128,71.736,117600.0,29330.0,26460.0
1394.704,166.896,113.704,126420.0,35210.0,-70.0
1311.744,260.104,121.512,181160.0,-4620.0,-1260.0
726.144,-182.512,-21.472,177450.0,-25550.0,18340.0
672.952,-114.68,5.856,128660.0,11830.0,3780.0
918.904,103.944,82.472,96740.0,28910.0,-13930.0
1209.264,340.136,121.512,106330.0,8260.0,-25200.0
1157.536,311.344,41.48,130690.0,-30450.0,-28560.0
773.48,21.96,-276.696,120400.0,-50470.0,-8330.0
585.6,-24.4,-160.064,74830.0,-14420.0,1540.0
996.496,322.568,44.896,42560.0,21980.0,-10990.0
1184.864,379.176,-42.456,55930.0,8050.0,-13580.0
969.168,346.48,-112.24,73640.0,-6160.0,-9380.0
755.912,221.552,-41.968,65240.0,9170.0,-10080.0
865.712,302.56,-59.536,42560.0,24570.0,-11130.0
848.144,317.2,-25.376,29890.0,19740.0,-3640.0
928.664,396.744,8.296,21980.0,13230.0,350.0
946.232,393.816,-26.84,19180.0,6230.0,700.0
816.424,308.904,-62.464,10710.0,4830.0,2450.0
835.944,290.848,-109.312,-6300.0,6790.0,-1890.0
893.04,328.912,-108.336,-18760.0,2310.0,-2240.0
1067.744,424.56,-58.072,-20230.0,-9310.0,140.0
1029.68,408.944,-73.2,-7210.0,-17430.0,3010.0
972.584,362.584,-81.496,-2310.0,-7350.0,1540.0
912.56,344.04,-66.368,-8750.0,7840.0,-3850.0
884.744,298.656,-103.456,-16940.0,9310.0,-3500.0
962.824,346.968,-61.488,-23310.0,6160.0,-840.0
1052.616,403.088,-35.136,-16520.0,-5180.0,3780.0
969.168,334.28,-61.488,-9800.0,-8540.0,5320.0
937.448,309.392,-41.48,-13370.0,4550.0,2100.0
913.536,293.288,-39.528,-19600.0,11760.0,-770.0
1023.824,344.528,-45.872,-18200.0,8330.0,-840.0
1004.792,351.848,0.488,-9870.0,-2800.0,1260.0
984.296,339.648,-11.712,-4970.0,-6580.0,-490.0
951.112,284.992,-52.704,-4130.0,-6020.0,-1680.0
902.8,269.376,-51.24,-5460.0,-3570.0,-3150.0
893.04,272.792,-43.432,-10920.0,980.0,-5320.0
962.336,270.84,-109.312,-15400.0,280.0,-6090.0
1015.528,316.712,-91.744,-10010.0,-11060.0,2170.0
996.984,321.592,-61.488,-2450.0,-21840.0,8260.0
905.728,263.52,-53.192,-1260.0,-28000.0,12250.0
925.736,260.104,-40.504,-4060.0,-24080.0,11410.0
996.008,292.312,-5.856,-3710.0,-20790.0,9800.0
1074.088,300.12,-24.888,4130.0,-17990.0,8400.0
1138.504,348.92,-9.272,18060.0,-19110.0,9730.0
1170.712,372.344,48.312,38850.0,-16030.0,10150.0
1423.008,521.672,145.424,76790.0,-910.0,1750.0
1473.76,491.416,-62.464,134050.0,-8540.0,8470.0
802.76,188.368,-26.352,157710.0,11060.0,6300.0
486.048,213.256,84.912,125580.0,69650.0,-19810.0
648.552,379.176,4.88,82040.0,93170.0,-37170.0
692.472,394.792,-65.88,58870.0,57680.0,-23240.0
768.6,490.928,-95.648,53620.0,6860.0,490.0
616.832,433.832,-57.584,38500.0,-19320.0,12390.0
672.952,467.504,-97.112,16940.0,-15330.0,10290.0
870.104,536.312,-63.44,4340.0,2800.0,-770.0
974.048,596.824,-82.96,13510.0,2240.0,-2310.0
837.408,516.792,-97.6,24290.0,2450.0,-1820.0
843.752,548.512,-53.192,23730.0,9240.0,-3990.0
927.2,569.984,-34.16,30170.0,8890.0,-4060.0
1048.224,612.928,-55.632,45430.0,9310.0,-4480.0
1197.064,691.008,0.976,75040.0,18970.0,-11830.0
1321.016,721.264,70.272,120680.0,21770.0,-21350.0
1484.008,792.024,80.032,184870.0,10360.0,-35700.0
1417.64,657.336,114.68,256620.0,-2310.0,-50610.0
1812.432,664.656,-46.36,354340.0,4900.0,-67620.0
1740.696,443.592,11.224,445900.0,22120.0,-77980.0
1178.032,236.192,307.44,523460.0,64680.0,-96670.0
542.168,70.76,183.976,551810.0,95130.0,-135800.0
-625.128,71.736,-170.312,537460.0,47670.0,-126700.0
-1699.216,-5.856,-577.304,423990.0,-23870.0,-80080.0
-566.08,553.392,-715.896,262150.0,-12740.0,-47460.0
-456.28,473.848,-507.032,199640.0,-28280.0,16940.0
-886.696,435.296,-167.384,146580.0,-24430.0,35490.0
-514.352,685.64,-123.952,95900.0,-14280.0,13160.0
-494.832,749.568,-280.112,69650.0,-1540.0,-17290.0
-393.816,834.968,-473.848,53830.0,-210.0,-29400.0
-497.272,838.872,-565.592,34720.0,13230.0,-22820.0
-437.248,880.84,-538.752,25410.0,11620.0,-840.0
-437.736,945.744,-411.384,22540.0,8610.0,17430.0
-436.272,984.296,-294.264,21070.0,5320.0,19530.0
-468.48,997.472,-244.976,12180.0,13300.0,5390.0
-488.976,972.584,-257.176,1540.0,17430.0,-4340.0
-459.208,923.296,-322.08,-8400.0,22750.0,-10500.0
-357.704,915.488,-368.928,-16800.0,30450.0,-13650.0
-386.008,905.24,-329.4,-17850.0,26950.0,-8890.0
-352.336,941.84,-288.896,-17710.0,20370.0,-5670.0
-233.752,1002.352,-258.152,-13860.0,14560.0,-4550.0
-325.984,1007.72,-196.664,-1400.0,8540.0,-3990.0
-451.4,921.344,-220.576,-7210.0,-4690.0,-3850.0
-331.84,857.904,-271.816,-18550.0,-6300.0,-8750.0
-212.28,932.568,-303.048,-13020.0,-2240.0,-7980.0
-353.8,830.576,-301.096,-9240.0,-9380.0,-140.0
-250.832,911.096,-302.072,-5740.0,-21980.0,8120.0
-407.48,883.768,-263.52,-12180.0,-25270.0,8680.0
-455.304,792.024,-291.824,-26250.0,-35770.0,10570.0
-515.816,731.512,-301.096,-42000.0,-35910.0,10220.0
-417.728,822.28,-336.232,-67480.0,-27160.0,4760.0
-456.28,819.84,-309.88,-98490.0,-24150.0,6580.0
-430.416,863.272,-368.928,-130270.0,-35770.0,17780.0
-467.992,743.224,-356.728,-147770.0,-76790.0,39270.0
-140.056,748.104,-326.472,-168770.0,-69930.0,43330.0
635.376,1113.616,-378.688,-156380.0,-44590.0,40110.0
406.016,1116.056,-300.608,-98420.0,-38010.0,57120.0
-202.52,1009.184,-238.632,-78190.0,-46270.0,80430.0
-569.008,725.656,-316.224,-118930.0,-50750.0,84000.0
-268.888,733.464,-203.008,-169820.0,-2800.0,46970.0
711.992,1026.264,-227.896,-175000.0,22190.0,22050.0
730.536,1053.592,-190.808,-108850.0,21560.0,36820.0
355.264,1040.416,-118.096,-67900.0,16240.0,53760.0
-113.216,902.8,-85.4,-74480.0,3920.0,58310.0
-125.416,791.536,-147.376,-111300.0,-2660.0,49560.0
376.248,916.464,-90.768,-132090.0,15890.0,31290.0
627.568,946.72,-146.4,-117320.0,11270.0,37450.0
370.88,901.336,-70.76,-99400.0,8750.0,47110.0
56.12,805.688,-20.984,-117180.0,12810.0,48020.0
-164.944,652.456,19.032,-169190.0,4270.0,39270.0
465.552,694.912,-85.888,-204400.0,-9800.0,27930.0
911.584,772.016,-95.16,-186550.0,-15820.0,35210.0
900.848,809.104,-74.664,-140630.0,-19670.0,55930.0
628.056,776.408,99.064,-118020.0,-15750.0,66990.0
240.096,637.816,225.456,-141330.0,-2100.0,41300.0
224.48,509.96,267.424,-195580.0,3080.0,-1680.0
854.488,528.992,-16.592,-231000.0,-7280.0,-30100.0
1338.096,622.688,-218.136,-194390.0,-19460.0,-11060.0
1175.592,660.752,-82.472,-125090.0,-36400.0,30870.0
791.048,487.512,120.048,-106680.0,-18130.0,40110.0
838.384,553.392,83.936,-113050.0,22330.0,11830.0
927.688,508.008,97.6,-117880.0,24920.0,-11060.0
1326.872,639.28,-29.768,-87990.0,9800.0,-14980.0
1335.168,661.24,-13.176,-35630.0,-13440.0,3080.0
1170.712,539.24,-83.448,-280.0,-13860.0,12040.0
921.832,459.208,-10.248,10920.0,21560.0,4690.0
930.128,486.048,-6.344,3640.0,45290.0,-11060.0
970.144,507.032,-63.928,3360.0,41440.0,-13790.0
858.392,467.016,-72.712,1750.0,22470.0,-5530.0
952.576,523.624,-115.656,14210.0,8820.0,3850.0
853.512,481.168,-23.424,17010.0,6300.0,4480.0
826.184,484.584,-26.84,13930.0,8470.0,-1470.0
791.048,445.544,-69.784,8750.0,9310.0,-5950.0
870.592,490.928,-93.208,6300.0,6720.0,-4200.0
827.16,502.152,-38.552,8050.0,2870.0,1050.0
844.728,511.912,-35.136,7490.0,5530.0,1540.0
848.144,497.272,-46.36,5530.0,9940.0,-70.0
827.648,507.032,-29.28,2800.0,10220.0,-1610.0
815.448,494.344,-47.824,-630.0,8190.0,-3570.0
833.504,508.984,-44.408,-3850.0,5320.0,-3430.0
856.928,520.696,-40.504,-2520.0,1680.0,-2940.0
838.872,511.424,-64.904,-3710.0,-2030.0,-2240.0
806.664,510.448,-68.32,-6650.0,-2450.0,-1680.0
834.48,516.304,-61.488,-10220.0,-2870.0,-1050.0
844.728,505.568,-89.792,-15680.0,-3710.0,-350.0
803.736,479.704,-82.472,-26600.0,-700.0,-1260.0
686.128,383.568,-63.44,-51450.0,4900.0,-2800.0
435.296,233.752,-51.728,-108500.0,23660.0,-10640.0
222.528,-78.568,-142.008,-209020.0,58590.0,-19320.0
272.792,-349.408,-188.856,-322770.0,88060.0,-29680.0
380.152,-702.72,-252.296,-428750.0,57540.0,9660.0
253.272,-1358.104,188.368,-532000.0,-21420.0,58380.0
680.272,-1600.64,449.448,-616210.0,-31710.0,-14140.0
1537.688,-1321.504,343.552,-654780.0,-13090.0,-140560.0
2225.768,-848.632,-71.736,-584010.0,-56980.0,-176890.0
2894.328,-97.6,-429.928,-430990.0,-89250.0,-128310.0
3451.624,564.616,-849.608,-246470.0,-50190.0,-27930.0
1296.616,-740.296,-705.16,-84280.0,-18270.0,72520.0
-13.664,-1234.64,-331.352,-46830.0,4060.0,99470.0
416.752,-820.328,178.608,-79380.0,33040.0,73010.0
1163.88,-416.264,555.832,-91910.0,49280.0,13790.0
824.72,-326.472,672.952,-9100.0,14490.0,-50330.0
85.888,-859.856,394.304,-25830.0,-17780.0,-84210.0
392.352,-852.048,-55.632,-57680.0,-35630.0,-78120.0
888.16,-692.96,-287.432,-48230.0,-22470.0,-51310.0
836.432,-732.0,-243.512,-21630.0,8540.0,-24990.0
444.568,-882.304,-141.032,-6720.0,23730.0,-6580.0
574.864,-809.592,5.368,-4970.0,14140.0,6020.0
757.376,-666.608,60.512,8960.0,5810.0,910.0
849.12,-623.176,-21.96,37520.0,560.0,-7070.0
1097.024,-549.0,-94.184,84910.0,12110.0,-13930.0
1351.76,-467.016,-20.496,164640.0,34370.0,-31850.0
1404.464,-325.008,295.728,258580.0,63070.0,-64400.0
1229.272,-465.552,141.52,294070.0,35490.0,-19880.0
845.216,-815.448,2.44,326830.0,-7140.0,23240.0
849.608,-617.808,-83.936,334040.0,10710.0,23660.0
854.488,-731.024,-325.984,322000.0,16450.0,38290.0
844.24,-592.92,-262.544,321790.0,23170.0,61110.0
802.76,-491.904,-112.24,303380.0,46410.0,66920.0
548.512,-694.912,-78.08,269360.0,41020.0,94640.0
564.128,-389.912,81.984,222110.0,41930.0,76650.0
689.056,-145.912,194.712,175420.0,35490.0,39060.0
947.208,96.624,163.48,153230.0,10640.0,18900.0
1063.352,124.928,-62.464,147980.0,-31850.0,32900.0
857.416,44.896,-40.016,134540.0,-51800.0,48580.0
869.616,102.968,8.784,105490.0,-36190.0,44660.0
1037.488,-754.448,-70.272,81130.0,-5950.0,17150.0
1201.456,372.832,24.4,82880.0,8540.0,-7770.0
1116.544,380.152,-64.416,103670.0,1260.0,-12600.0
818.864,225.456,-31.232,91560.0,9100.0,-5600.0
895.968,328.424,14.152,81830.0,22750.0,-8400.0
855.464,331.352,8.784,73360.0,8120.0,-7980.0
866.2,398.208,40.992,73920.0,-10150.0,-11200.0
882.792,449.936,-17.08,80360.0,-22540.0,-23520.0
727.12,319.152,-179.584,71330.0,-24500.0,-20720.0
698.328,344.528,-113.216,51730.0,-5250.0,-13860.0
757.864,406.504,-69.784,33390.0,7700.0,-8960.0
926.224,538.752,26.84,30590.0,5040.0,-8820.0
897.92,504.592,-27.816,40740.0,-18550.0,-2170.0
686.128,396.744,-2.44,40180.0,-30590.0,-210.0
696.864,406.504,-40.504,18620.0,-24710.0,-2660.0
740.296,427.0,-66.856,1750.0,-9870.0,70.0
786.168,478.728,19.52,-11620.0,1890.0,-1960.0
952.576,574.376,44.896,-10710.0,6720.0,-10710.0
1012.112,568.032,-47.336,-630.0,-4480.0,-11410.0
854.976,656.36,75.152,3710.0,-10500.0,-10080.0
821.304,411.872,-157.136,-11480.0,560.0,-11130.0
788.608,410.408,-108.336,-31850.0,11900.0,-8540.0
946.232,532.896,-26.352,-35420.0,13300.0,-6790.0
1038.464,548.512,-40.016,-25550.0,-770.0,-3360.0
985.76,497.272,-66.856,-13720.0,-7980.0,-1820.0
883.768,450.912,-26.84,-14280.0,-1400.0,-6230.0
874.984,433.344,-64.904,-25550.0,2590.0,-8890.0
851.072,428.464,-45.872,-39690.0,3010.0,-9520.0
922.808,448.96,-57.584,-49490.0,840.0,-9590.0
955.504,428.952,-83.936,-48300.0,-9730.0,-5880.0
909.632,417.24,-102.48,-46900.0,-19250.0,-1820.0
877.912,381.616,-63.44,-49000.0,-27440.0,1050.0
843.264,360.632,-85.888,-48930.0,-23940.0,1330.0
816.424,326.472,-59.048,-53200.0,-11760.0,910.0
896.456,333.304,-29.28,-57610.0,-3850.0,1190.0
901.824,312.808,19.52,-60340.0,-12530.0,2240.0
1000.4,304.024,27.328,-61880.0,-20300.0,-3010.0
976.976,327.448,31.232,-62020.0,-19950.0,-6860.0
947.696,229.36,47.824,-73710.0,-7560.0,-15680.0
895.968,135.176,54.168,-75880.0,6230.0,-21210.0
944.28,184.952,18.056,-60830.0,26950.0,-24080.0
1061.888,168.848,-8.784,-51520.0,35700.0,-23310.0
1238.544,194.712,-84.424,-32760.0,34720.0,-17990.0
1150.704,189.832,-65.88,-17990.0,32200.0,-11690.0
1057.008,181.536,-0.488,-18620.0,44310.0,-14280.0
1066.768,175.68,-27.328,-26460.0,49070.0,-20090.0
1062.864,156.16,-67.344,-31500.0,31500.0,-21840.0
1030.168,121.024,-125.904,-34930.0,10570.0,-20370.0
1162.904,141.52,-204.96,-29610.0,-17430.0,-8820.0
973.072,100.04,-165.432,-22960.0,-26670.0,3640.0
989.664,134.2,-110.288,-21840.0,-27650.0,7490.0
943.792,107.36,-73.688,-27020.0,-33880.0,5950.0
978.44,70.272,-20.496,-24500.0,-38150.0,4690.0
1024.8,185.928,-43.92,-13370.0,-13300.0,210.0
996.008,114.192,-4.88,-3710.0,-4900.0,-2800.0
985.272,92.232,-41.968,-3010.0,-5460.0,-7840.0
990.152,80.032,-37.088,-3780.0,-8190.0,-7840.0
1033.096,126.392,-86.376,-4200.0,-9660.0,-7070.0
1017.968,133.224,-28.792,-3570.0,-8330.0,-6440.0
954.528,71.248,-51.728,-5670.0,-7280.0,-8820.0
987.224,87.84,-38.552,-10990.0,-9030.0,-9660.0
990.64,50.752,-9.272,-12110.0,-10220.0,-5460.0
951.6,108.336,-8.296,-11900.0,-11760.0,-3990.0
1029.192,-2.928,-197.152,-7350.0,-13860.0,-2450.0
1016.016,5.856,52.704,-14000.0,-33250.0,-2030.0
686.128,-538.752,1043.344,-38010.0,-14420.0,-1540.0
1014.064,35.136,37.088,-37170.0,-7280.0,-5040.0
1032.12,47.336,56.608,-39830.0,-9380.0,-13440.0
927.688,49.288,18.056,-36400.0,-9030.0,-22820.0
991.616,64.416,-61.0,-25480.0,-7700.0,-13580.0
920.856,190.808,-196.664,-5040.0,-1120.0,-5600.0
1040.904,-7.808,-35.136,-7910.0,-1120.0,-2730.0
1135.088,65.88,-84.912,-9800.0,-2940.0,-2730.0
959.408,2.44,-61.0,-8330.0,-2590.0,-1190.0
1015.528,81.496,-35.136,-4550.0,-350.0,-4410.0
975.512,88.328,5.368,-7210.0,-1750.0,-3360.0
1006.256,59.048,23.424,-9940.0,-3010.0,-1260.0
1004.792,19.52,8.784,-10640.0,-2660.0,-1890.0
985.76,27.328,12.688,-7980.0,-2660.0,1190.0
997.96,20.496,13.176,-8540.0,-3220.0,2450.0
971.608,24.888,64.416,-9520.0,-560.0,3710.0
1005.28,8.784,20.008,-12460.0,980.0,4060.0
1000.4,0.976,31.72,-14630.0,420.0,4620.0
988.688,6.344,32.208,-14490.0,70.0,6440.0
1015.528,-15.616,-2.928,-13160.0,-280.0,6580.0
976.0,-7.32,-1.952,-12670.0,-350.0,4410.0
1012.112,-18.544,7.808,-11060.0,140.0,2240.0
988.2,-10.736,14.152,-7070.0,70.0,1890.0
998.936,-12.688,7.808,-3640.0,140.0,2170.0
1010.648,-18.056,12.2,-4760.0,0.0,2030.0
1012.6,-27.328,18.056,-11970.0,-140.0,840.0
1003.816,-30.256,-12.2,-20020.0,210.0,-210.0
961.36,-56.12,56.608,-17290.0,770.0,-210.0
989.664,-26.352,12.688,-10640.0,1470.0,770.0
999.424,-32.208,9.272,-5390.0,1190.0,350.0
1000.888,-38.552,3.904,-3920.0,840.0,420.0
998.936,-28.304,12.2,-4550.0,1050.0,490.0
994.544,-50.264,9.272,-5250.0,1120.0,490.0
988.2,-40.016,13.176,-5600.0,1050.0,-70.0
988.2,-38.552,9.76,-3290.0,560.0,210.0
995.52,-38.064,5.368,-770.0,210.0,420.0
1000.888,-40.016,9.272,-280.0,280.0,420.0
1003.328,-39.04,11.224,-280.0,210.0,490.0
994.544,-40.504,10.736,-420.0,140.0,420.0
997.472,-41.968,7.808,-560.0,210.0,490.0
993.08,-40.992,7.32,-350.0,280.0,490.0
995.52,-37.576,7.808,210.0,210.0,420.0
994.544,-40.016,6.832,-140.0,350.0,420.0
